24,20211214T104907,2300ms,122.00,179.10,127.60,71.00,21.40,170.60,38.40,87.80
25,20211214T104907,2400ms,159.60,139.40,183.10,82.40,197.00,103.00,50.80,158.20
26,20211214T104908,2500ms,64.90,111.30,88.10,63.10,70.10,85.70,135.20,170.70
27,20211214T104908,2600ms,148.40,141.40,26.90,39.50,147.70,29.70,30.70,184.90
28,20211214T104908,2700ms,110.40,128.10,118.60,33.20,69.50,158.20,33.50,183.40
29,20211214T104908,2800ms,126.60,18.10,138.00,145.30,96.30,94.90,86.30,158.60
30,20211214T104908,2900ms,80.60,30.70,52.00,90.00,42.30,36.30,22.70,136.40
31,20211214T104908,3000ms,20.40,130.90,181.30,29.50,109.40,27.20,171.90,160.70
32,20211214T104908,3100ms,10.00,64.10,91.60,103.50,61.70,129.30,122.10,199.80
33,20211214T104908,3200ms,189.50,182.30,122.50,32.80,163.70,132.40,51.60,81.70
34,20211214T104908,3300ms,175.20,24.10,124.70,42.10,31.10,197.80,178.30,22.80
35,20211214T104909,3400ms,136.50,110.10,64.80,179.90,191.30,167.80,30.00,106.40
36,20211214T104909,3500ms,116.90,48.60,38.30,158.30,85.10,70.80,54.70,159.30
37,20211214T104909,3600ms,95.40,111.70,187.90,41.10,12.40,63.60,94.50,84.60
38,20211214T104909,3700ms,178.30,12.70,14.70,190.80,180.50,95.10,95.20,83.60
39,20211214T104909,3800ms,169.00,102.60,179.00,166.40,31.50,21.20,154.30,193.90
40,20211214T104909,3900ms,73.10,176.20,182.20,151.20,179.90,68.80,138.80,33.80
41,20211214T104909,4000ms,49.60,182.10,190.70,78.60,190.40,174.70,138.00,127.10
42,20211214T104909,4100ms,193.50,32.90,60.00,71.10,22.10,168.70,12.00,199.50
43,20211214T104909,4200ms,150.60,187.40,76.80,162.70,150.70,69.30,123.60,49.20
44,20211214T104909,4300ms,35.50,168.70,98.10,171.90,191.70,56.60,58.40,188.10
45,20211214T104910,4400ms,58.30,25.50,163.50,125.00,193.40,120.30,114.60,115.50
46,20211214T104910,4500ms,87.40,193.10,31.20,120.30,121.10,56.60,84.00,152.00
47,20211214T104910,4600ms,63.80,92.70,135.50,102.80,103.80,138.30,42.10,127.50
48,20211214T104910,4700ms,49.60,101.10,164.80,90.20,72.90,45.40,104.80,90.00
49,20211214T104910,4800ms,123.10,164.70,196.70,144.90,34.70,66.40,165.40,150.00
50,20211214T104910,4900ms,78.20,166.20,78.20,148.50,183.50,167.20,63.30,46.40
51,20211214T104910,5000ms,27.30,170.00,39.40,56.80,122.80,129.60,88.50,153.40
52,20211214T104910,5100ms,84.90,112.80,184.80,188.60,111.70,147.20,86.40,52.10
53,20211214T104910,5200ms,41.60,137.80,127.60,140.80,92.30,87.90,93.20,35.90
54,20211214T104911,5300ms,64.70,74.80,74.90,83.20,82.50,145.90,157.40,115.00
55,20211214T104911,5400ms,42.90,61.40,141.30,193.30,128.40,21.70,161.00,140.70
56,20211214T104911,5500ms,23.00,119.20,111.60,110.40,19.40,52.10,107.60,21.00
57,20211214T104911,5600ms,96.00,24.20,46.20,46.20,150.40,126.50,70.30,37.50
58,20211214T104911,5700ms,115.70,132.60,159.20,129.10,146.60,30.50,109.10,43.70
59,20211214T104911,5800ms,96.00,53.20,72.80,24.00,111.00,63.30,135.40,116.80
60,20211214T104911,5900ms,45.10,150.30,152.60,81.90,24.80,181.40,136.80,21.50
61,20211214T104911,6000ms,44.20,146.70,182.90,38.40,114.90,154.90,26.00,41.90
62,20211214T104911,6100ms,11.60,186.60,174.20,49.70,92.70,28.20,85.70,195.60
63,20211214T104911,6200ms,110.30,37.50,72.50,55.30,18.80,147.50,68.70,191.20
64,20211214T104912,6300ms,62.00,51.00,77.50,80.80,86.40,57.30,22.90,113.20
65,20211214T104912,6400ms,52.70,188.60,43.80,101.20,172.10,168.20,191.00,147.40
66,20211214T104912,6500ms,159.90,119.50,143.40,67.40,73.20,115.30,90.90,99.00
67,20211214T104912,6600ms,18.20,64.70,61.40,159.10,156.60,75.80,146.20,148.80
68,20211214T104912,6700ms,124.40,169.80,192.60,80.60,77.90,117.60,83.00,136.60
69,20211214T104912,6800ms,36.50,112.40,119.50,146.40,39.30,118.10,137.20,83.60
70,20211214T104912,6900ms,128.30,76.40,14.80,79.80,109.50,189.20,150.20,94.80
71,20211214T104912,7000ms,194.50,126.20,97.50,105.40,64.80,46.40,134.40,83.50
72,20211214T104912,7100ms,100.80,198.70,69.90,175.20,114.50,164.60,62.30,130.90
73,20211214T104913,7200ms,103.10,102.40,39.10,115.80,182.40,137.90,17.20,196.40
74,20211214T104913,7300ms,33.00,55.90,123.90,188.40,149.80,89.70,17.40,74.90
75,20211214T104913,7400ms,123.00,49.70,89.60,172.90,153.30,128.20,84.30,135.60
76,20211214T104913,7500ms,144.20,118.00,43.30,107.20,89.20,141.60,97.60,144.50
77,20211214T104913,7600ms,130.40,113.50,161.90,32.30,75.60,163.20,76.90,58.30
78,20211214T104913,7700ms,118.10,100.90,172.20,90.10,139.90,110.70,162.20,25.50
79,20211214T104913,7800ms,197.80,11.90,82.10,16.10,77.90,51.90,102.30,39.50
80,20211214T104913,7900ms,87.80,194.00,144.70,90.10,115.30,152.50,56.80,12.80
81,20211214T104913,8000ms,18.80,105.60,147.70,27.00,197.60,10.60,171.50,119.40
82,20211214T104913,8100ms,147.50,35.60,134.50,103.30,159.20,91.40,140.70,196.20
83,20211214T104914,8200ms,111.10,19.70,49.40,128.20,191.50,45.50,43.70,66.30
84,20211214T104914,8300ms,132.10,125.80,156.50,66.70,178.10,112.70,18.20,43.90
85,20211214T104914,8400ms,29.60,56.50,69.70,107.90,184.40,160.30,21.50,83.80
86,20211214T104914,8500ms,119.00,28.50,106.20,41.40,146.50,192.00,80.40,100.20
87,20211214T104914,8600ms,171.70,108.70,117.20,148.60,149.70,37.50,147.50,168.10
88,20211214T104914,8700ms,128.10,67.50,70.10,19.80,111.90,55.40,37.40,197.50
89,20211214T104914,8800ms,66.40,59.30,91.90,23.60,18.00,73.40,164.30,169.80
90,20211214T104914,8900ms,87.40,85.20,33.50,32.50,148.80,162.40,164.60,127.80
91,20211214T104914,9000ms,146.50,50.70,88.60,14.10,28.80,123.40,50.20,15.20
92,20211214T104915,9100ms,88.20,198.10,133.90,116.10,137.00,60.50,120.80,91.20
93,20211214T104915,9200ms,176.70,186.90,67.50,83.40,27.00,160.80,179.90,134.50
94,20211214T104915,9300ms,10.70,132.90,190.30,180.70,131.70,160.90,65.50,194.00
95,20211214T104915,9400ms,138.70,76.50,168.70,197.80,185.20,46.20,30.20,176.70
96,20211214T104915,9500ms,33.20,166.50,181.60,87.30,140.20,59.90,136.40,143.30
97,20211214T104915,9600ms,119.50,118.90,96.50,33.20,161.40,38.40,189.90,131.60
98,20211214T104915,9700ms,161.10,98.40,119.90,90.60,107.20,131.10,26.50,69.90
99,20211214T104915,9800ms,158.10,128.30,40.90,17.50,170.70,29.30,84.90,41.70
100,20211214T104915,9900ms,155.30,37.30,111.40,102.90,103.10,20.80,56.90,75.30
