23,20211214T110458,2200ms,33.50,67.00,115.50,33.00,22.80,136.70,107.40,151.80
24,20211214T110458,2300ms,194.00,39.00,78.10,149.90,17.50,34.30,77.00,26.50
25,20211214T110458,2400ms,66.20,121.30,187.10,113.70,159.10,183.40,53.30,164.60
26,20211214T110458,2500ms,90.30,191.90,13.50,19.80,151.60,28.80,21.60,95.90
27,20211214T110458,2600ms,92.10,121.60,110.10,135.30,51.00,45.70,116.40,27.80
28,20211214T110458,2700ms,177.50,122.40,143.10,98.40,107.10,80.60,66.40,82.90
29,20211214T110459,2800ms,21.60,100.90,107.10,94.40,174.40,141.70,168.60,38.50
30,20211214T110459,2900ms,33.90,176.70,191.70,11.70,77.50,128.90,54.90,15.40
31,20211214T110459,3000ms,41.90,24.60,141.90,26.40,179.40,162.40,51.80,138.90
32,20211214T110459,3100ms,142.00,34.20,193.40,29.70,197.30,117.20,190.10,16.00
33,20211214T110459,3200ms,122.60,95.70,87.70,175.70,33.10,27.00,49.00,81.50
34,20211214T110459,3300ms,114.50,139.20,115.50,16.90,120.80,45.50,95.10,152.80
35,20211214T110459,3400ms,163.50,115.20,192.30,154.50,154.90,66.50,112.20,90.40
36,20211214T110459,3500ms,97.40,77.20,181.50,61.10,116.50,174.40,126.30,70.20
37,20211214T110459,3600ms,160.30,80.30,67.90,159.50,111.00,158.60,144.10,95.30
38,20211214T110500,3700ms,49.00,154.80,153.50,22.00,78.40,89.20,175.40,198.30
39,20211214T110500,3800ms,45.70,109.20,131.80,33.40,50.00,159.10,28.20,25.60
40,20211214T110500,3900ms,84.00,83.80,111.90,23.70,165.30,36.60,197.70,126.60
41,20211214T110500,4000ms,177.60,186.50,133.40,35.10,127.60,171.20,10.60,109.30
42,20211214T110500,4100ms,69.40,60.20,192.20,13.50,55.40,80.60,138.90,166.20
43,20211214T110500,4200ms,186.20,77.70,117.30,11.00,15.60,89.50,124.70,49.70
44,20211214T110500,4300ms,111.50,48.70,99.30,194.70,154.60,102.40,189.90,161.10
45,20211214T110500,4400ms,51.20,135.40,188.90,65.90,195.40,191.10,74.10,140.80
46,20211214T110500,4500ms,117.60,92.20,83.20,158.50,107.40,194.90,41.20,152.30
47,20211214T110500,4600ms,174.10,56.10,65.40,150.20,52.10,195.50,163.00,49.10
48,20211214T110501,4700ms,139.30,119.40,121.40,159.80,79.50,155.70,138.70,125.00
49,20211214T110501,4800ms,124.00,172.30,144.00,28.70,125.70,173.30,187.00,78.50
50,20211214T110501,4900ms,175.10,106.60,198.00,181.80,182.70,55.80,136.10,130.80
51,20211214T110501,5000ms,153.00,106.60,106.90,162.90,174.20,40.20,130.60,47.90
52,20211214T110501,5100ms,15.30,82.20,15.30,189.20,190.30,43.80,24.90,151.50
53,20211214T110501,5200ms,98.80,78.60,156.30,120.50,67.60,183.80,87.30,56.80
54,20211214T110501,5300ms,188.10,65.50,33.20,126.40,116.50,62.20,154.50,75.50
55,20211214T110501,5400ms,30.20,125.40,77.00,87.10,74.10,70.10,150.50,37.50
56,20211214T110501,5500ms,151.40,156.90,198.20,149.20,104.10,17.40,38.40,48.40
57,20211214T110502,5600ms,162.30,26.40,122.80,37.40,197.10,75.30,147.70,164.50
58,20211214T110502,5700ms,145.20,19.90,96.30,128.20,71.20,191.30,13.20,180.50
59,20211214T110502,5800ms,17.50,153.30,59.10,56.10,94.80,133.00,128.80,125.10
60,20211214T110502,5900ms,160.60,135.50,20.00,67.60,107.50,152.20,196.30,84.50
61,20211214T110502,6000ms,46.00,68.10,137.30,29.40,100.20,195.60,31.80,29.00
62,20211214T110502,6100ms,125.10,127.60,54.50,135.00,56.40,86.20,130.00,98.30
63,20211214T110502,6200ms,91.20,134.90,96.40,64.50,102.80,105.30,110.40,67.30
64,20211214T110502,6300ms,22.40,55.20,190.10,68.40,46.60,150.40,111.20,72.50
65,20211214T110502,6400ms,44.00,123.90,184.10,124.20,145.90,150.10,108.50,172.70
66,20211214T110502,6500ms,86.70,143.00,122.30,30.20,138.40,65.50,54.60,145.10
67,20211214T110503,6600ms,152.30,50.00,118.60,115.00,36.40,189.70,155.60,165.70
68,20211214T110503,6700ms,43.60,154.70,81.10,145.80,86.20,167.80,141.30,147.80
69,20211214T110503,6800ms,153.90,96.80,73.30,151.70,190.80,134.50,153.20,179.10
70,20211214T110503,6900ms,95.00,48.00,47.10,101.30,151.50,75.40,85.50,143.40
71,20211214T110503,7000ms,156.40,167.80,124.80,76.00,10.60,188.80,141.70,117.50
72,20211214T110503,7100ms,172.60,22.60,150.50,50.00,31.70,136.30,131.80,99.70
73,20211214T110503,7200ms,124.50,171.40,150.30,40.50,157.00,10.10,148.90,185.40
74,20211214T110503,7300ms,40.20,60.60,44.70,26.00,178.60,173.70,34.90,127.20
75,20211214T110503,7400ms,32.50,61.20,158.60,52.40,87.00,17.70,13.50,124.90
76,20211214T110504,7500ms,162.30,191.30,11.00,70.10,54.10,158.10,67.00,13.20
77,20211214T110504,7600ms,48.30,61.60,67.20,190.00,157.80,190.20,108.70,60.80
78,20211214T110504,7700ms,179.00,18.50,163.80,22.00,174.50,169.00,64.90,126.20
79,20211214T110504,7800ms,190.30,191.30,52.20,167.70,47.20,187.50,63.30,189.00
80,20211214T110504,7900ms,63.50,143.80,82.80,76.90,111.00,125.70,124.40,79.40
81,20211214T110504,8000ms,190.10,84.40,56.40,160.30,55.80,160.90,155.70,12.70
82,20211214T110504,8100ms,83.90,184.90,11.20,106.20,85.20,107.90,127.40,199.10
83,20211214T110504,8200ms,119.40,27.20,123.20,93.20,159.90,114.60,63.40,85.80
84,20211214T110504,8300ms,104.90,171.60,132.70,14.40,140.90,45.90,17.40,195.60
85,20211214T110504,8400ms,154.40,22.80,175.80,149.50,11.30,155.10,189.90,153.70
86,20211214T110505,8500ms,181.30,35.50,137.90,30.80,117.10,194.80,84.10,23.80
87,20211214T110505,8600ms,34.30,26.90,195.90,55.30,145.40,139.90,58.10,167.40
88,20211214T110505,8700ms,96.80,126.60,192.80,169.10,128.50,39.20,164.00,168.10
89,20211214T110505,8800ms,52.70,191.10,88.60,29.10,91.10,112.80,175.00,97.90
90,20211214T110505,8900ms,136.50,101.50,190.90,68.70,77.50,195.00,101.50,67.10
91,20211214T110505,9000ms,99.70,54.60,175.20,144.60,121.80,156.40,122.10,89.40
92,20211214T110505,9100ms,130.50,115.90,87.50,119.20,112.80,153.70,187.40,48.30
93,20211214T110505,9200ms,168.20,164.30,38.70,116.00,185.10,147.40,78.40,138.20
94,20211214T110505,9300ms,117.90,12.40,172.10,59.50,49.70,69.10,40.10,76.00
95,20211214T110506,9400ms,65.00,143.70,175.80,27.10,109.10,82.40,195.40,103.60
96,20211214T110506,9500ms,74.60,56.70,149.20,19.20,107.40,174.90,118.80,127.10
97,20211214T110506,9600ms,128.40,31.50,169.30,114.70,174.30,109.00,127.00,118.40
98,20211214T110506,9700ms,37.90,191.40,125.50,17.30,184.20,123.40,142.20,55.60
99,20211214T110506,9800ms,124.20,152.60,162.90,177.90,119.80,152.30,108.10,25.80
100,20211214T110506,9900ms,34.80,54.50,163.70,42.40,65.40,48.10,101.90,26.70
